network_delay_ms,packet_loss,video_top1_accuracy,chunk_top1_accuracy,prediction_switch_rate_avg,infer_avg_ms,tx_avg_ms,end_to_end_avg_ms,n_dropped_chunks
20.0,0.01,0.6208333333333333,0.5923391789686945,0.15433807162848773,10.999764710078344,266.09742094785065,297.07335721707557,8.333333333333334
20.0,0.05,0.6125,0.5935562561321606,0.1554388779788542,10.98978329658421,266.09742094785065,297.5484113759917,26.833333333333332
20.0,0.2,0.6208333333333333,0.5954756722985908,0.16314512759923047,10.996770851779175,266.09742094785065,297.08903813278926,115.91666666666667
50.0,0.01,0.6208333333333333,0.5923391789686945,0.15433807162848773,10.95646558380913,266.09742094785065,327.0300580908064,8.333333333333334
50.0,0.05,0.6125,0.5935562561321606,0.1554388779788542,10.972036772588472,266.09742094785065,327.53066485199594,26.833333333333332
50.0,0.2,0.6208333333333333,0.5954756722985908,0.16314512759923047,10.968459354021155,266.09742094785065,327.0607266350313,115.91666666666667
100.0,0.01,0.6208333333333333,0.5923391789686945,0.15433807162848773,10.968035942480752,266.09742094785065,377.041628449478,8.333333333333334
100.0,0.05,0.6125,0.5935562561321606,0.1554388779788542,10.951676850548848,266.09742094785065,377.5103049299563,26.833333333333332
100.0,0.2,0.6208333333333333,0.5954756722985908,0.16314512759923047,11.031820852510878,266.09742094785065,377.124088133521,115.91666666666667
